2021-09-06 23:41:56,951 ************************ process start ***************************************
2021-09-06 23:41:57,040 NumExpr defaulting to 8 threads.
2021-09-06 23:41:58,377 股票('688607', '康众医疗', 110363.89156199999, 495197.002713) 
2021-09-06 23:41:58,390 股票('688606', '奥泰生物', 155650.39655499998, 671376.125975) 
2021-09-06 23:41:58,407 股票('688601', '力芯微', 209351.420718, 1028544.0) 
2021-09-06 23:41:58,424 股票('688600', '皖仪科技', 143199.0693, 284014.2) 
2021-09-06 23:41:58,440 股票('688599', '天合光能', 7084828.520989999, 12056593.76625) 
2021-09-06 23:41:58,454 股票('688598', '金博股份', 2363638.7238, 2928000.0) 
2021-09-06 23:41:58,471 股票('688597', '煜邦电力', 51638.264235, 243003.29346) 
2021-09-06 23:41:58,489 股票('688596', '正帆科技', 455653.228257, 579433.5) 
2021-09-06 23:41:58,502 股票('688595', '芯海科技', 223231.25, 1050500.0) 
2021-09-06 23:41:58,520 股票('688590', '新致软件', 81536.93407999999, 383702.96624000004) 
2021-09-06 23:41:58,533 股票('688589', '力合微', 237386.19141, 423000.0) 
2021-09-06 23:41:58,544 股票('688588', '凌志软件', 435536.41403999995, 691617.295187) 
2021-09-06 23:41:58,561 股票('688586', '江航装备', 559629.53022, 1283907.40506) 
2021-09-06 23:41:58,576 股票('688585', '上纬新材', 48440.106, 471744.0) 
2021-09-06 23:41:58,593 股票('688580', '伟思医疗', 253944.77819299998, 729053.8968890001) 
2021-09-06 23:41:58,612 股票('688579', '山大地纬', 350143.2092, 500812.52) 
2021-09-06 23:41:58,634 股票('688578', '艾力斯', 227535.4264, 1362600.0) 
2021-09-06 23:41:58,653 股票('688577', '浙海德曼', 90211.05, 379637.07848) 
2021-09-06 23:41:58,672 股票('688575', '亚辉龙', 101155.03984099999, 1236465.0) 
2021-09-06 23:41:58,689 股票('688571', '杭华股份', 72076.0361, 301760.0) 
2021-09-06 23:41:58,705 股票('688569', '铁科轨道', 96569.66112, 402373.39700000006) 
2021-09-06 23:41:58,726 股票('688568', '中科星图', 766241.78796, 1597200.0) 
2021-09-06 23:41:58,744 股票('688567', '孚能科技', 3026041.500684, 4055696.76678) 
2021-09-06 23:41:58,766 股票('688566', '吉贝尔', 184625.268544, 437630.2856) 
2021-09-06 23:41:58,780 股票('688565', '力源科技', 44271.251284, 194542.05) 
2021-09-06 23:41:58,799 股票('688561', '奇安信', 4134928.15386, 6147126.72) 
2021-09-06 23:41:58,812 股票('688560', '明冠新材', 124369.7996, 563805.460896) 
2021-09-06 23:41:58,831 股票('688559', '海目星', 261682.746, 1066000.0) 
2021-09-06 23:41:58,850 股票('688558', '国盛智科', 234009.63215999998, 807840.0) 
2021-09-06 23:41:58,865 股票('688557', '兰剑智能', 56445.105, 237630.9) 
2021-09-06 23:41:58,883 股票('688556', '高测股份', 663949.505705, 900055.6354) 
2021-09-06 23:41:58,896 股票('688555', '泽达易盛', 122777.6856, 249662.44) 
2021-09-06 23:41:58,909 股票('688551', '科威尔', 109009.9829, 444080.0) 
2021-09-06 23:41:58,925 股票('688550', '瑞联新材', 435301.936812, 645881.071537) 
2021-09-06 23:41:58,956 股票('688536', '思瑞浦', 1124463.55024, 4743680.0) 
2021-09-06 23:41:58,968 股票('688533', '上声电子', 65534.921172, 317120.0) 
2021-09-06 23:41:58,985 股票('688529', '豪森股份', 96520.0, 406400.0) 
2021-09-06 23:41:58,996 股票('688528', '秦川物联', 70754.34, 238560.0) 
2021-09-06 23:41:59,013 股票('688526', '科前生物', 239120.43, 1313625.0) 
2021-09-06 23:41:59,031 股票('688521', '芯原股份', 1619793.2044799998, 3882355.89192) 
2021-09-06 23:41:59,044 股票('688520', '神州细胞', 373004.15564, 2292477.869924) 
2021-09-06 23:41:59,059 股票('688519', '南亚新材', 408055.738464, 1144809.6) 
2021-09-06 23:41:59,074 股票('688518', '联赢激光', 923678.64435, 1110032.0) 
2021-09-06 23:41:59,086 股票('688517', '金冠电气', 48168.188525, 200761.0464) 
2021-09-06 23:41:59,102 股票('688516', '奥特维', 1124838.885846, 2176068.18) 
2021-09-06 23:41:59,115 股票('688513', '苑东生物', 282321.9716, 558658.68) 
2021-09-06 23:41:59,129 股票('688511', '天微电子', 122319.894192, 600960.0) 
2021-09-06 23:41:59,141 股票('688510', '航亚科技', 154678.24, 773339.145744) 
